HK10,ROOM SPRAY,HK Cleaning SUPPLY,602,816,669,676,,,,SELF - DSO,707,,,,3.000,,,,,
HK11,GARBAGE BAG 24/30,Kitchen CLNG  Supply,602,816,676,676,,,,SELF - DSO,707,,,,50.000,,,,,
HK12,GARBAGE BAG 17/23,HK Cleaning SUPPLY,602,816,676,676,,,,SELF - DSO,707,,,,50.000,,,,,
HK13,GARBAGE BAG 20/26,HK Cleaning SUPPLY,602,816,676,676,,,,SELF - DSO,707,,,,50.000,,,,,
HK14,ALL OUT SOCKETS ,HK Cleaning SUPPLY,602,816,676,676,,,,SELF - DSO,707,,,,40.000,,,,,
HK15,ALL OUT REFILLS ,HK Cleaning SUPPLY,602,816,676,676,,,,SELF - DSO,707,,,,40.000,,,,,
HK16,FLOOR MOPS,HK Cleaning SUPPLY,602,816,669,676,,,,SELF - DSO,707,,,,6.000,,,,,
HK17,DUSTING MOPS COTTON,HK Cleaning SUPPLY,602,816,676,676,,,,SELF - DSO,707,,,,6.000,,,,,
HK18,FIBER CLOTH DUSTERS ,HK Cleaning SUPPLY,602,816,676,676,,,,SELF - DSO,707,,,,12.000,,,,,
HK19,DETERGENT POWDER,HK Cleaning SUPPLY,602,816,676,669,,,,SELF - DSO,707,,,,20.000,,,,,
HK20,GAS LIGHTER SMALL KITCHEN,Kitchen CLNG  Supply,602,816,676,669,,,,SELF - DSO,707,,,,2.000,,,,,
HK21,GAS LIGHTER LONG KITCHEN,Kitchen CLNG  Supply,602,814,676,669,,,,SELF - DSO,707,,,,1.000,,,,,
HK22,NAPHTHALENE BALL,HK Cleaning SUPPLY,602,813,669,669,,,,SELF - DSO,707,,,,2.000,,,,,
HK23,TOILET BRUSH,HK Cleaning SUPPLY,602,814,669,669,,,,SELF - DSO,707,,,,6.000,,,,,
HK24,FLOOR WIPER,HK Cleaning SUPPLY,602,814,669,669,,,,SELF - DSO,707,,,,6.000,,,,,
HK25,GLASS WIPER,HK Cleaning SUPPLY,602,814,669,669,,,,SELF - DSO,707,,,,2.000,,,,,
HK26,FLOOR CLEANER ,HK Cleaning SUPPLY,602,814,669,669,,,,IRIS - HOUSEKEEPING ,707,,,,3.000,,,,,
HK27,MOP STICK ,HK Cleaning SUPPLY,602,814,669,669,,,,IRIS - HOUSEKEEPING ,707,,,,3.000,,,,,
HK28,MOPSTICK REFILLS,HK Cleaning SUPPLY,602,814,669,669,,,,IRIS - HOUSEKEEPING ,707,,,,3.000,,,,,
HK29,BUCKET ,HK Cleaning SUPPLY,602,814,669,669,,,,SELF - DSO,707,,,,3.000,,,,,
HK30,TOILET ROLLS ,HK Cleaning SUPPLY,602,814,669,669,,,,IRIS - HOUSEKEEPING ,707,,,,50.000,,,,,
HK31,R 1 / FLOOR CLEANING,HK Cleaning SUPPLY,602,814,669,669,,,,IRIS - HOUSEKEEPING ,707,,,,3.000,,,,,
HK32,R2 / MULTIPURPOSE ,HK Cleaning SUPPLY,602,814,669,669,,,,IRIS - HOUSEKEEPING ,707,,,,3.000,,,,,
HK33,R3 / COLIN ,HK Cleaning SUPPLY,602,814,669,669,,,,IRIS - HOUSEKEEPING ,707,,,,1.000,,,,,
HK34,R4  / FURNITURE CLEANING,HK Cleaning SUPPLY,602,814,669,669,,,,IRIS - HOUSEKEEPING ,707,,,,2.000,,,,,
HK35,R5 / ROOM FRESHNER ,HK Cleaning SUPPLY,602,814,669,669,,,,IRIS - HOUSEKEEPING ,707,,,,5.000,,,,,
HK36,R6 / TOILET CLEANER ,HK Cleaning SUPPLY,602,814,635,635,,,,IRIS - HOUSEKEEPING ,707,,,,5.000,,,,,
HK39,DETERGENT CAKE,HK Cleaning SUPPLY,602,816,635,669,,,LOCAL - RASHAN,,707,,,,10.000,,,,,
HK40,CASTIC (KHARA),HK Cleaning SUPPLY,602,816,669,669,,,,IRIS - HOUSEKEEPING ,707,,,,1.000,,,,,
HK41,POOL CLORINE,HK Cleaning SUPPLY,602,816,669,669,,,,IRIS - HOUSEKEEPING ,707,,,,30.000,,,,,
GS1,COMB,HK Guest Supply,602,814,669,669,,,,IRIS - HOUSEKEEPING ,707,,,,100.000,,,,,
GS2,TOOTHBRUSH KIT,HK Guest Supply,602,814,669,669,,,,IRIS - HOUSEKEEPING ,707,,,,200.000,,,,,
GS3,SHAVING KIT,HK Guest Supply,602,814,669,,,,,IRIS - HOUSEKEEPING ,707,,,,100.000,,,,,
GS4,SHOWER CAP,HK Guest Supply,602,814,669,,,,,IRIS - HOUSEKEEPING ,707,,,,100.000,,,,,
GS5,SANITARY BAG,HK Guest Supply,602,814,669,,,,,IRIS - HOUSEKEEPING ,707,,,,50.000,,,,,
GS6,SHOESHINE,HK Guest Supply,602,814,669,,,,,IRIS - HOUSEKEEPING ,707,,,,3.000,,,,,
GS7,SEWING KIT ,HK Guest Supply,602,814,669,,,,,IRIS - HOUSEKEEPING ,707,,,,3.000,,,,,
GS8,BATH ROOM SLIPPERS ,HK Guest Supply,602,814,669,,,,,IRIS - HOUSEKEEPING ,707,,,,100.000,,,,,
GS9,GUEST HANDWASH LIQUID,HK Guest Supply,602,814,669,669,,,,IRIS - HOUSEKEEPING ,707,,,,5.000,,,,,
GS10,Toilet  Roll (02 ply ),HK Guest Supply,602,814,669,669,,,,IRIS - HOUSEKEEPING ,707,,,,3.000,,,,,
GS14,SHAMPOO,HK Guest Supply,602,814,669,669,,,,BIOTIQUE ,707,,,,100.000,,,,,
GS15,SHOWER GEL,HK Guest Supply,602,814,669,669,,,,BIOTIQUE ,707,,,,100.000,,,,,
GS16,CONDITIONER,HK Guest Supply,602,814,669,669,,,,BIOTIQUE ,707,,,,100.000,,,,,
GS17,TALC,HK Guest Supply,602,814,669,669,,,,BIOTIQUE ,707,,,,3.000,,,,,
GS18,MOISTURISER,HK Guest Supply,602,814,669,669,,,,BIOTIQUE ,707,,,,100.000,,,,,
GS19,DAIRY WHITNER,HK Guest Supply,602,814,676,676,,,,DELHI- RAMAVATAR Prov ,707,,,,400.000,,,,,
GS20,SUGAR SACHETS,HK Guest Supply,602,814,627,627,,,,DELHI- RAMAVATAR Prov ,707,,,,400.000,,,,,
GS21,COFFEE SACHETS,HK Guest Supply,602,816,627,627,,,,DELHI- RAMAVATAR Prov ,707,,,,400.000,,,,,
GS22,TEA BAGS,HK Guest Supply,602,816,627,627,,,,DELHI- RAMAVATAR Prov ,707,,,,400.000,,,,,
GS23,SUGAR FREE NAT 100TB,HK Guest Supply,602,816,627,627,,,,DELHI- RAMAVATAR Prov ,707,,,,200.000,,,,,
GS24,PEN / PENCIL,HK Guest Supply,602,816,676,676,,,,SELF - DSO,707,,,,50.000,,,,,
GS25,LETTERHEADS ,HK Guest Supply,602,814,676,676,,,,SELF - DSO,707,,,,100.000,,,,,
GS26,ENVELOPE,HK Guest Supply,815,814,676,676,,,,SELF - DSO,707,,,,100.000,,,,,
GS27,HAND SANITIZER ,HK Guest Supply,815,814,676,676,,,,SELF - DSO,707,,,,100.000,,,,,
LN1,FACE TOWELS,LINEN,602,817,676,675,,,,TRIDENT ,707,,,,100.000,,,,,
LN2,HAND TOWELS,LINEN,602,817,669,675,,,,TRIDENT ,707,,,,100.000,,,,,
LN3,BODY TOWELS,LINEN,602,817,675,675,,,,TRIDENT ,707,,,,100.000,,,,,
LN4,BATH MATS,LINEN,602,817,675,675,,,,TRIDENT ,707,,,,50.000,,,,,
LN5,ROOM BUCKET,LINEN,602,817,675,675,,,,SELF - DSO,707,,,,25.000,,,,,
LN6,ROOM BUCKET MUG,LINEN,602,817,675,675,,,,SELF - DSO,707,,,,25.000,,,,,
LN7,LININ BASKET,LINEN,602,817,675,675,,,,SELF - DSO,707,,,,25.000,,,,,
LN8,CUSHION COVERS,LINEN,602,817,675,675,,,,ASTHETICS/FABCRAFT JPR,707,,,,46.000,,,,,
LN9,MEDIUM PILLOW,LINEN,602,817,675,675,,,,NOVA NAP,707,,,,60.000,,,,,
LN10,LARGE PILLOW ,LINEN,602,817,675,675,,,,NOVA NAP,707,,,,60.000,,,,,
LN11,PILLOW COVERS  M,LINEN,602,817,675,675,,,,AN TEXTILES,707,,,,60.000,,,,,
LN12,PILLOW COVERS L ,LINEN,602,817,675,675,,,,AN TEXTILES,707,,,,60.000,,,,,
LN13,CUSHION FILLERS ,LINEN,602,817,675,675,,,,ASTHETICS/FABCRAFT JPR,707,,,,66.000,,,,,
LN14,BED SHEET SINGLE ,LINEN,602,817,675,675,,,,AN TEXTILES,707,,,,100.000,,,,,
LN15,BED SHEET DOUBLE ,LINEN,602,817,675,675,,,,AN TEXTILES,707,,,,50.000,,,,,
LN16,DUVET SINGLE ,LINEN,602,817,675,675,,,,AN TEXTILES,707,,,,40.000,,,,,
LN17,DUVET DOUBLE ,LINEN,602,817,675,675,,,,AN TEXTILES,707,,,,,,,,,
LN18,DUVET COVER DOUBLE,LINEN,602,817,675,675,,,,AN TEXTILES,707,,,,,,,,,
LN19,DUVET COVER SINGLE ,LINEN,602,817,675,675,,,,AN TEXTILES,707,,,,,,,,,
LN20,POOL TOWELS ,LINEN,602,817,675,675,,,,TRIDENT ,707,,,,100.000,,,,,
B1,SODA ,soda,602,817,635,635,,,LOCAL - BEVERAGE,,707,,,,20.000,,,,,
B2,WATER 01 LTR ( LARGE ),water,602,812,635,635,,,LOCAL - BEVERAGE,,,,,,200.000,,,,,
B3,WATER 500 ML ( MEDIUM ),water,602,812,635,635,,,LOCAL - BEVERAGE,,,,,,100.000,,,,,
B4,WATER 200 ML ( SMALL),water,602,812,635,635,,,LOCAL - BEVERAGE,,,,,,,,,,,
B5,COKE 200 ml,soda,639,812,635,635,,,LOCAL - BEVERAGE,,,,,,48.000,,,,,
B6,SPRITE /ORANGE 200 ml,soda,639,812,635,635,,,LOCAL - BEVERAGE,,,,,,48.000,,,,,
B7,MIXED FRUIT JUICE200 ml  TETRA PACK,juices,639,812,635,635,,,,DELHI- RAMAVATAR Prov ,,,,,3.000,,,,,
B8,ORANGE JUICE  200 ml TETRA PACK,juices,639,812,635,635,,,,DELHI- RAMAVATAR Prov ,,,,,3.000,,,,,
B9,APPLE JUICE 01 200 ml TETRA PACK ,juices,639,812,635,635,,,,DELHI- RAMAVATAR Prov ,,,,,3.000,,,,,
B10,GUAVA JUICE  01 LTR PACK,juices,639,812,635,635,,,,DELHI- RAMAVATAR Prov ,,,,,10.000,,,,,
B11,MIXED FRUIT JUICE 01 LTR TETRA PACK,juices,639,813,635,635,,,,DELHI- RAMAVATAR Prov ,,,,,10.000,,,,,
B12,ORANGE JUICE  01 LTR TETRA PACK,juices,639,813,635,635,,,,DELHI- RAMAVATAR Prov ,,,,,10.000,,,,,
B13,APPLE JUICE 01 LTR TETRA PACK ,juices,639,813,635,635,,,,DELHI- RAMAVATAR Prov ,,,,,5.000,10.000,,,,
B14,NESTEA LEMON ICE TEA ,juices,639,813,669,669,,,,DELHI- RAMAVATAR Prov ,,,,,1.000,2.000,,,,
B15,NESTEA ICE TEA REGULAR ,juices,639,813,669,669,,,,DELHI- RAMAVATAR Prov ,,,,,1.000,2.000,,,,
FS1,COFFEE BEANS ,packet ,639,813,669,669,,,,SELF - DSO,,,,,1.000,,,,,
FS2,TISSUE PAPER NAPKIN,Service Accessories ,639,664,669,669,,,,IRIS - HOUSEKEEPING ,,,,,3.000,,,,,
FS3,AGARBATTI,Service Accessories ,639,664,669,669,,,,SELF - DSO,,,,,2.000,,,,,
FS4,MOMBATTI/WAX CANDLES,Service Accessories ,639,664,669,669,,,,SELF - DSO,,,,,40.000,,,,,
FS5,MATCH BOX ,Service Accessories ,639,664,669,669,,,,SELF - DSO,,,,,40.000,,,,,
FS7,TISSUE PAPER BBQ /Service,Service Accessories ,639,664,669,669,,,,IRIS - HOUSEKEEPING ,,,,,50.000,,,,,
FS8,TOOTHPICKS,Service Accessories ,639,664,669,669,,,,SELF - DSO,,,,,6.000,,,,,
FS9,STRAW WOODEN,Service Accessories ,639,664,669,669,,,,SELF - DSO,,,,,100.000,,,,,
FS10,PACKING BOX ,Packing Material,639,882,669,669,,,,SELF - DSO,,,,,50.000,,,,,
FS11,CURRY BOWL,Packing Material,639,882,669,669,,,,SELF - DSO,,,,,50.000,,,,,
FS12,CHUTNEY BOWL,Packing Material,639,882,669,669,,,,SELF - DSO,,,,,50.000,,,,,
FS13,PAPER PLATE ,Packing Material,639,882,669,669,,,,SELF - DSO,,,,,50.000,,,,,
FS14,WOODEN FORK,Packing Material,639,882,669,669,,,,SELF - DSO,,,,,50.000,,,,,
FS15,WOODEN SPOON ,Packing Material,639,882,669,669,,,,SELF - DSO,,,,,50.000,,,,,
FS16,SILVER FOIL,Packing Material,639,882,669,669,,,,SELF - DSO,,,,,10.000,,,,,
SC1,ATTA,Grains,639,813,669,669,,,LOCAL - SELF,,96,,,,100.000,150.000,,,,
SC2,STAFF RICE,Grains,639,813,669,669,,,LOCAL - RASHAN,,96,,,,15.000,20.000,,,,
SC3,DAL MASOOR DAL ,PULSES,639,813,669,669,,,LOCAL - RASHAN,,96,,,,3.000,4.000,,,,
SC4,DAL SOYABEAN,PULSES,639,813,669,669,,,LOCAL - RASHAN,,96,,,,3.000,4.000,,,,
SC5,DAL MIXED DAL,PULSES,639,813,669,669,,,LOCAL - RASHAN,,96,,,,3.000,4.000,,,,
SC6,DAL LOBIYA ,PULSES,639,813,669,669,,,LOCAL - RASHAN,,96,,,,3.000,4.000,,,,
SC7,DAL DRY MATAR ,PULSES,640,813,669,669,,,LOCAL - RASHAN,,96,,,,3.000,4.000,,,,
SC8,DAL MALKA MASAR ,PULSES,640,813,669,669,,,LOCAL - RASHAN,,96,,,,3.000,4.000,,,,
SC9,HALDI,Masala,640,813,669,669,,,LOCAL - RASHAN,,96,,,,1.500,,,,,
SC10,RED CHILLY POWDER,Masala,640,813,669,669,,,LOCAL - RASHAN,,96,,,,2.000,,,,,
SC11,SALT,Masala,640,813,669,669,,,LOCAL - RASHAN,,96,,,,0.500,,,,,
SC12,JEERA,Masala,640,813,669,669,,,LOCAL - RASHAN,,96,,,,0.500,,,,,
SC13,DHANIYA POWDER,Masala,640,813,669,669,,,LOCAL - RASHAN,,96,,,,1.000,,,,,
SC14,POTATO,Vegetables,640,812,669,669,,,LOCAL -SUBZIWALA,,96,,,,60.000,,,,,
SC15,ONION,Vegetables,640,812,669,669,,,LOCAL -SUBZIWALA,,96,,,,30.000,,,,,
SC16,GREEBN CHILLY,Vegetables,640,812,669,669,,,LOCAL -SUBZIWALA,,96,,,,6.000,,,,,
SC17,GINGER,Vegetables,640,812,669,669,,,LOCAL -SUBZIWALA,,96,,,,3.000,,,,,
SC18,TOMATO,Vegetables,640,812,669,669,,,LOCAL -SUBZIWALA,,96,,,,30.000,,,,,
SC19,GAS,fuel,640,812,669,669,,,LOCAL - FUEL LPG,,710,,,,5.000,,,,,
SC20,SUGAR,Masala,640,812,669,669,,,LOCAL - RASHAN,,96,,,,30.000,,,,,
SC21,MILK,dairy ,640,812,669,669,,,LOCAL - EGG& DAIRY,,96,,,,60.000,,,,,
SC22,TEA LEAVES,bf essentials,640,812,669,669,,,LOCAL - RASHAN,,96,,,,6.000,,,,,
SC23,OIL,oil,640,812,669,669,,,LOCAL - RASHAN,,96,,,,20.000,,,,,
SC24,POHA,bf essentials,640,813,669,669,,,LOCAL - RASHAN,,96,,,,5.000,,,,,
SC25,VIM BAR,CLEANING,640,812,675,675,,,LOCAL - RASHAN,,96,,,,15.000,,,,,
SC26,VEGETABLES,Vegetables,640,812,669,669,,,LOCAL -SUBZIWALA,,821,,,,30.000,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
