APP188,Folks,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,75
APP189,Sweet spoon,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,92
APP190,Soup spoons,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,42
APP191,knife,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,52
APP192,Service spoons,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,24
APP193,Rice services spoon,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,2
APP194,Soup bBuffet spoon,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,11
APP195,Spoons,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,41
APP196,Ice box wooden,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,2
APP197,Ice box milton,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,2
APP198,Rice serving Bowl,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,2
APP199,Sugar pots,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,6
APP200,Fresh lime bottels,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,12
APP201,Bufffet service spoons,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,8
APP202,Soda lime bottels,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,12
APP203,Juice Pot,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,6
APP204,Trick Jali,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,1
APP205,Napkin kin Holders,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,6
APP206,Electric kettel,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,1
APP207,Saffron dishes Big,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,3
APP208,Saffron dishes small,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,6
APP209,Ceremicc baking dish,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,6
APP210,Glass baking dish,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,3
APP211,Ceremicc baking dish round,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,2
APP212,Steel tone,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,8
APP213,Tea countainar 4 ltr,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,1
APP214,Steel Cups,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,24
APP215,Plastic orange mugs,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,6
APP216,Ceremic coffee mug perpul,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,4
APP217,Steel Platers snacks,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,3
APP218,Cerimic brown Bowl big.,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,2
APP219,Cerimic brown Bowl small,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,2
APP220,Ceremic Tea Pots,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,2
APP221,chairs,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,14
APP222,Dining tables,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,6
APP223,Round Marble,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,6
APP224,Book Cupbord,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,1
APP225,Dining Bench,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,4
APP226,Coke Fridge,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,1
APP227,CoolER BIG,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,1
APP228,Fans,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,5
APP229,safari ice box,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,3
APP230,safari bottle,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,44
APP231,dining lalten,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,20
APP232,Safari tiffins,F & B,F & B,Pcs,Pcs,,,,,,,,,,,,,4
APP233,Larg pillow,House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,30
APP234,Small pillow,House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,23
APP235,bath towle sold +New,House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,67
APP236,hand towel,House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,36
APP237,Fresh towels,House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,65
APP238,Table Runner,House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,63
APP239,Cloth Napkin,House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,151
APP240,Table cloth,House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,19
APP241,Duet covers,House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,36
APP242,Single Duvet cover,House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,26
APP243,Double Bed sheets,House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,35
APP244,safari Kamble,House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,20
APP245,Double Duvet,House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,12
APP246,Single Duvet,House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,12
APP247,Hot water bottels,House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,15
APP248,Kusun covers,House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,126
APP249,pillow cover,House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,174
APP250,curterns,House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,48
APP251,Yoga Mat,House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,6
APP252,Double bed Covers,House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,8
APP253,Single bed Covers,House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,12
APP254,Room blowres (Usha),House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,11
APP255,Room blowers (Orient),House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,4
APP256,Hair driers,House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,3
APP257,hot kettels,House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,13
APP258,Iron,House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,1
APP259,Study Lamps,House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,2
APP260,Umberellla,House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,4
APP261,Extra beds,House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,7
APP262,Extra Matters,House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,2
APP263,Safari mugs,House Keeping,House Keeping,Pcs,Pcs,,,,,,,,,,,,,12
,,,,,,,,,,,,,,,,,,
