370,VEG DYNAMITE ROLL (5 PC),322,350,276,276,542.37,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,C,Menu,0,0,0,0,KUURAKU,YES
371,VEG CALIFORNNIA ROLL (5 PC),322,350,276,276,635.59,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,C,Menu,0,0,0,0,KUURAKU,YES
372,TERIMAYO CHICKEN ROLL (5 PC),322,350,276,276,652.54,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,C,Menu,0,0,0,0,KUURAKU,YES
373,SALMON SALAD ROLL (5 PC),322,350,276,276,678,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,C,Menu,0,0,0,0,KUURAKU,YES
375,ROUTE 66 ROLL (5 PC),322,350,276,276,652.54,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,C,Menu,0,0,0,0,KUURAKU,YES
376,DYNAMITE ROLL (5 PC),322,350,276,276,678,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,C,Menu,0,0,0,0,KUURAKU,YES
377,KUURAKU CALIFORNIA ROLL (5 PC),322,350,276,276,678,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,C,Menu,0,0,0,0,KUURAKU,YES
379,Miso soup ,322,350,276,276,92.85,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
380,Crunchy Ebi Roll (8pc),322,350,276,276,652.54,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
294,AMERICANO,323,343,368,368,160,SGST@9%,9,CGST@9%,9,,0,,0,KKB,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
295,ESPRESSO,323,343,368,368,150,SGST@9%,9,CGST@9%,9,,0,,0,KKB,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
296,CAFE LATE,323,343,368,276,180,SGST@9%,9,CGST@9%,9,,0,,0,KKB,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
297,CAPPUCCINO,323,343,368,368,180,SGST@9%,9,CGST@9%,9,,0,,0,KKB,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
1107,PARTY SET MENU,324,345,276,276,3500,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
210,KUURAKU COURSE,324,345,276,276,2542.37,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
211,MARUTOKU COURSE,324,345,276,276,2118.64,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
212,kids Menu,324,345,276,276,350,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
300,CHOINOMI SET,324,345,276,276,847.45,SGST@9%,9,CGST@9%,9,,0,,0,KYT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
298,Octopus Karaage,325,346,276,276,360,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
313, SATSUMA AGE,325,346,276,276,495.00,SGST@9%,9.00,CGST@9%,9.00,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
327,EBI TEMPURA,325,346,276,276,650,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
328,TEMPURA MORIAWASE,325,346,276,276,400,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
440,CORN TEMPRA,325,346,276,276,290,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
441,TEBASAKI KARAAGE,325,346,276,276,495,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
442,AGE GYOZA - (Non veg)- 5pc ,325,346,276,276,280,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
442A,AGE GYOZA - (Veg)- 5pc ,325,346,276,276,280,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
469,VEG KUSHI KATSU,325,346,276,276,280,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
61,TORI KARAAGE,325,346,276,276,400,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
62,FRIED POTATO,325,346,276,276,250,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
63,CURRY POTATO,325,346,276,276,260,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
67,CHICKEN NANBAN,325,346,276,276,480,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
1000,Oropon Tsukune ,326,347,276,276,271.19,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
1008,Chennai Special roll ,326,347,276,276,830.51,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
1009,Spicy Chicken Roll ( 8) pc,326,347,276,276,720.34,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
1010,Veg Roll (8) pc ,326,347,276,276,661.02,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
1111,Teriyaki Chicken Roll (8) pc ,326,347,276,276,720.34,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
1112,Karaage Curry Rice ,326,347,276,276,567.8,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
1113,10 Kinds Vegetable Curry ,326,347,276,276,466.10,SGST@9%,9.00,CGST@9%,9.00,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
1114,Pork Katsu Curry ,326,347,276,276,588.98,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
1115,Chicken Katsu Curry ,326,347,276,276,567.8,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
640,Age gyoza (veg),326,347,276,276,296.61,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
741,Don Combo,326,344,276,276,648.305,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
742,Garlic Rice Combo (Chk),326,344,276,276,686.44,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
743,Curry Rice Combo (Veg),326,344,276,276,796.61,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
744,Ramen Combo,326,344,276,276,1101.694,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
745,Sushi Combo,326,344,276,276,1464.41,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
746,Yaki Tori Combo,326,344,276,276,1067.8,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
801,Aburi Chashu,326,347,276,276,474.58,SGST@9%,9.00,CGST@9%,9.00,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
802,Age gyoza (Non-veg),326,347,276,276,296.61,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
803,Annin Tofu ,326,347,276,276,271.19,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
804,Banya Kauda,326,347,276,276,381.36,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
805,Buta Shabo goma salad ( H ),326,347,276,276,237.29,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
806,Buta Shabo goma salad ( R ),326,347,276,276,423.73,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
807,Butabara Oroshi(2 sticks set),326,347,276,276,288.135,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
808,Butabara Stamina(2 sticks set),326,347,276,276,262.71,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
809,Butabara(2 sticks set),326,347,276,276,262.71,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
810,Cheese cake,326,347,276,276,262.71,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
811,Cheese Yaki (2 sticks set),326,347,276,276,271.19,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
812,Chesse Tsukune(2 sticks set),326,347,276,276,271.19,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
813,Chicken Nanban,326,347,276,276,415.25,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
814,Choinomi set (without drink  soup),326,347,276,276,720.34,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
815,Corn Tempra(3p),326,347,276,276,322.03,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
816,Crunchy Ebi roll,326,347,276,276,762.71,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
817,Curry potato,326,347,276,276,288.135,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
818,Curry Ramen,326,347,276,276,567.8,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
819,Dashimaki tamago(FULL),326,347,276,276,406.78,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
820,Dashimaki tamago(Half),326,347,276,276,254.24,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
821,Dynamite roll,326,347,276,276,762.71,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
822,Ebi Tempra,326,347,276,276,508.475,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
823,Edamame,326,347,276,276,355.93,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
824,Fried Potato,326,347,276,276,254.24,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
825,Garlic Mayo Yaki(2 sticks set),326,347,276,276,271.19,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
826,Garlic Rice (Prawn),326,347,276,276,639.83,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
827,Garlic Rice (Veg),326,347,276,276,381.36,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
828,Gralic Rice(Chicken),326,347,276,276,440.68,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
829,Grilled sausage,326,347,276,276,627.12,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
830,Gyoza - Non-Veg ( H ),326,347,276,276,262.71,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
830A,Gyoza - Veg ( H ),326,347,276,276,262.71,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
831,Gyoza - Non-Veg ( R ),326,347,276,276,415.25,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
831A,Gyoza - Veg ( R ),326,347,276,276,415.25,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
832,Hatsu(2 sticks set)(S),326,347,276,276,194.915,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
833,Hatsu(2 sticks set)(T),326,347,276,276,194.915,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
834,Hiyayakko,326,347,276,276,355.93,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
835,Karamiso Cabbage,326,347,276,276,288.135,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
836,Karamiso Tsukune(2 sticks set),326,347,276,276,271.19,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
837,Kawa(2 sticks set)(S),326,347,276,276,203.39,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
838,Kawa(2 sticks set)(T),326,347,276,276,203.39,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
839,Kochu Mayo Yaki (2 sticks set),326,347,276,276,271.19,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
840,Kuuraku california roll,326,347,276,276,762.71,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
841,Kuuraku Ramen,326,347,276,276,648.31,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
842,Miso Gyoza ( R ),326,347,276,276,425.25,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
843,Miso Gyoza(H),326,347,276,276,272.71,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
844,Momo  (2 sticks set) (S ),326,347,276,276,211.865,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
845,Momo  (2 sticks set) (T ),326,347,276,276,211.865,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
846,Momo Stamina(2 sticks set),326,347,276,276,220.34,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
847,Negima (2 sticks set) (S ),326,347,276,276,220.34,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
848,Negima (2 sticks set) (T ),326,347,276,276,220.34,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
849,New York Caesar salad ( H ),326,347,276,276,237.29,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
850,New York Caesar salad ( R ),326,347,276,276,423.73,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
851,Ninnikuma(2 sticks set)(S),326,347,276,276,220.34,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
852,Ninnikuma(2 sticks set)(T),326,347,276,276,220.34,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
853,Norimayo Tsukune(2 sticks set),326,347,276,276,271.19,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
854,Oropon Tsukune(2 sticks set),326,347,276,276,271.19,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
855,Pari Pari Piman Green,326,347,276,276,372.88,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
856,Rayu Bottle,326,347,276,276,355.93,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
857,Route roll 66,326,347,276,276,830.51,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
858,Satsuma Age,326,347,276,276,406.78,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
859,Shionegi Yaki(2 sticks set),326,347,276,276,271.19,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
860,Sionegi Tsukune(2 sticks set),326,347,276,276,271.19,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
861,Sunagimo Negidarage,326,347,276,276,279.66,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
862,Sunagimo(2 sticks set)(S),326,347,276,276,194.915,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
863,Sunagimo(2 sticks set)(T),326,347,276,276,194.915,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
864,Taj Mahal roll,326,347,276,276,661.02,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
865,Takono karage,326,347,276,276,398.305,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
866,Tebasaki Karage,326,347,276,276,415.25,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
867,Tebasaki(2 sticks set)(S),326,347,276,276,220.34,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
868,Teriyaki Mayo(2 sticks set),326,347,276,276,271.19,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
869,Tiramisu,326,347,276,276,389.83,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
870,Tofu Wafu Salad ( H ),326,347,276,276,237.29,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
871,Tofu Wafu Salad ( R ),326,347,276,276,423.73,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
872,Tokyo Curry Rice ,326,347,276,276,415.25,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
873,Tompei Yaki,326,347,276,276,500,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
874,Tori Zosui ,326,347,276,276,508.475,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
875,Torikawa Ponzu,326,347,276,276,288.135,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
876,Torikushi Course(5 sticks set),326,347,276,276,508.475,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
877,Torimiso Tantan Tofu,326,347,276,276,398.305,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
878,Torino karage,326,347,276,276,406.78,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
879,Tsukune (2 sticks set)(T),326,347,276,276,211.865,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
880,Tsukune(2 sticks set)(S),326,347,276,276,211.865,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
881,Umashio Negi Tofu,326,347,276,276,389.83,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
882,Umasio Caggage,326,347,276,276,279.66,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
883,Wasabi Yaki(2 sticks set),326,347,276,276,271.19,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
884,Yaki onigiri (cheese),326,347,276,276,177.97,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
885,Yaki onigiri (miso),326,347,276,276,177.97,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
886,Yaki onigiri (soyu),326,347,276,276,161.02,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
887,Yuzukosho Tsukune(2 sticks set),326,347,276,276,271.19,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
888,Frozen Gyoza (Veg),326,347,276,276,237.29,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
889,Frozen Gyoza (Non-veg),326,347,276,276,245.76,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
890,Frozen Nikomi Humbarg,326,347,276,276,330.51,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,NO
891,Delivery Charges,326,347,367,367,100,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,D,Menu,0,0,0,0,KUURAKU,YES
895,Nagasaki Sara Udon (Non-Veg),326,347,276,276,593.2,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
896,Nagasaki Sara Udon (Veg),326,347,276,276,550.85,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
289,AFFOGATO,327,348,276,276,235,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
451,SHIRATAMA ZENZAI,327,348,276,276,250,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
452,TIRAMISU,327,348,276,276,395,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
453,YUKIMI DAIFUKU,327,348,276,276,300,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
85,HONJITSUNO SORBET,327,348,276,276,140,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
86,VANILLA ICE CREAM,327,348,276,276,200,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
87,ANIN DOFU,327,348,276,276,250,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
88, BAKED CHEESE CAKE,327,348,276,276,280.00,SGST@9%,9.00,CGST@9%,9.00,,0,,0,KYS,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
999,MITARASHI DANGO,327,348,276,276,330,SGST@9%,9,CGST@9%,9,,0,,0,KYT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
131,SPL EVENT FOOD,328,358,370,370,254.23,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,C,Menu,0,0,0,0,KUURAKU,YES
132,SPL EVENT ENTRY,328,359,370,370,169.49,SGST@9%,9,CGST@9%,9,,0,,0,,0,0,0,0,D,Menu,0,0,0,0,KUURAKU,YES
134,NEEM PARTY @KUURAKU,328,358,370,370,1101.69,SGST@9%,9,CGST@9%,9,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
139,KUURAKU SUNSHINE,329,349,369,369,285,SGST@9%,9,CGST@9%,9,,0,,0,KKB,0,0,0,0,C,Menu,0,0,0,0,KUURAKU,YES
140,SPICY LITCHI,329,349,369,369,285,SGST@9%,9,CGST@9%,9,,0,,0,KKB,0,0,0,0,C,Menu,0,0,0,0,KUURAKU,YES
892,Ebiten Soba ,330,354,276,276,490,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,B,Menu,0,0,0,0,KUURAKU,YES
893,Kakiage Soba,330,354,276,276,480,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,B,Menu,0,0,0,0,KUURAKU,YES
1100,Pork katsu curry ,332,350,276,276,457.54,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
1116,Butabara Stamina ,331,350,276,276,254.24,SGST@9%,9,CGST@9%,9,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
901,Aburi Chashu,331,350,276,276,466.10,SGST@9%,9.00,CGST@9%,9.00,,0,,0,KKT,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
