M28,CHAT MASALA ,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M29,SENDHA NAMAK,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M30,SAUNF Moti/FENNEL SEED,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M31,SAUNF  BARIK /FENNEL SEED ,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M32,SARSOON DANA/MUSTARD SEED,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M33,RAI DANA/BROWN MUSTARAD,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M34,KHUS KHUS /POPPY SEEDS ,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
M35,KESAR /SAFFRON ,594,698,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
BF1,TEA LEAVES REGULAR ,595,697,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
BF2,COFFEE BEANS ,595,697,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
BF3,DAIRY WHITNER,595,697,676,676,,,,,,,,,,,,17,,,,,,,,,,1000,96
BF4,SUGAR SACHETS,595,697,676,676,,,,,,,,,,,,17,,,,,,,,,,1000,96
BF5,COFFEE SACHETS,595,697,676,676,,,,,,,,,,,,17,,,,,,,,,,1000,96
BF6,TEA BAGS,595,697,676,676,,,,,,,,,,,,17,,,,,,,,,,1000,96
BF7,SUGAR FREE NAT 100TB,595,697,676,676,,,,,,,,,,,,17,,,,,,,,,,1000,96
BF8,MUSELI ,595,697,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
BF9,CORNFLAKES,595,697,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
BF10,CHOCOS,595,697,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
BF11,KISSAN MIX JAM 700GM,595,697,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
BF12,BUTTER CHIPLETS ,595,697,676,676,,,,,,,,,,,,17,,,,,,,,,,1000,96
BF13,VEEBA EGGLESS MAYONISE ,595,697,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
BF14,BOURNVITA,595,697,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
BF15,HOT CHOCOLATE ,595,697,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
BF16,VERMICILI PLAIN WHITE ,595,697,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
BF17,VERMICILI ROASTED BROWN  ,595,697,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
BF18,COCONUT DRY POWDER,595,697,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
BF19,GIRI GOLA /COCONUT WHOLE DRY,595,697,676,676,,,,,,,,,,,,17,,,,,,,,,,1000,96
BF20,TIL /SESSME SEED WHITE ,595,697,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
BF21,CUSTARD POWDER(VANILLA),595,697,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
BF22,JAGGERRY,595,697,669,681,,,,,,,,,,,,17,,,,,,,,,,1000,96
