KIT207,SOYA CHUNKS BARI,,KITCHEN,Grocery,KG,gram,1000
KIT073,SOYA SAUCE,,KITCHEN,Grocery,btl,pcs,1
KIT270,SPEGETTI PASTA,,KITCHEN,Grocery,PKT,PKT,1
KIT337,SPRING ROLL SHEET,,KITCHEN,Snacks,KG,gram,1000
KIT132,STAFF RICE ,,KITCHEN,Grocery,KG,gram,1000
KIT333,STAWBEEEY,,KITCHEN,Fruits,KG,gram,1000
KIT051,STEEL SCRUBER,,KITCHEN,cleaning,PKT,Pcs,1
KIT129,SUGAR,,KITCHEN,Grocery,KG,gram,1000
DIN689,SUGAR BIG,,KITCHEN,FOOD,KG,gram,1000
DIN227,SUGAR BROWN SACHETS,,KITCHEN,FOOD,KG,NOS,100
DIN481,SUGAR CANDY,,KITCHEN,FOOD,pkt,gram,250
DIN217,SUGAR FREE SACHETS,,KITCHEN,FOOD,BOX,NOS,50
DIN235,SUGAR SATCHET5gx2000,,KITCHEN,FOOD,KG,NOS,100
KIT179,SUKHI MATAR,,KITCHEN,Grocery,KG,gram,1000
KIT161,SWEET CORN,,KITCHEN,Grocery,TIN,gram,1000
DIN221,TAJ MAHAL BAG,,KITCHEN,FOOD,NOS,NOS,1
KIT286,TAMATO,,KITCHEN,Vegetables,KG,gram,1000
KIT159,TEA,,KITCHEN,Grocery,KG,gram,1000
KIT114,TEA BAG,,KITCHEN,Grocery,KG,gram,1000
KIT235,TEA SAUCEPAN,,KITCHEN,Utensils,Pcs,Pcs,1
KIT112,TEA STAFF,,KITCHEN,Grocery,KG,gram,1000
KIT134,TEJ PATTA,,KITCHEN,Grocery,KG,gram,1000
KIT300,TENDE,,KITCHEN,Vegetables,KG,gram,1000
KIT171,THANDAI,,KITCHEN,Grocery,Btl,gram,1000
KIT225,THYME LEAVES,,KITCHEN,Grocery,KG,gram,1000
KIT215,TIN CUTTER,,KITCHEN,Utensils,Pcs,Pcs,1
DIN482,TOBASCO,,KITCHEN,FOOD,box,btl,1
KIT101,TOMATA KETCHUP TOMATO,,KITCHEN,Grocery,btl,Btl,1
